Epoch,r,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
67,0.5,0.09896288634236179,97.07666666666667,97.16,0.08891644627804969
68,0.5,0.09839761182506963,97.125,97.21,0.08853396102800894
69,0.5,0.09799405771778273,97.13833333333334,97.22,0.08785045677410427
70,0.5,0.09728277842603576,97.13,97.25,0.08768048546066401
71,0.5,0.09673041134063941,97.18166666666667,97.33,0.08694059815210332
72,0.5,0.09625146187134961,97.17833333333333,97.25,0.08621741968850682
73,0.5,0.09569525512417894,97.18666666666667,97.27,0.08552135482644009
74,0.5,0.0951660580273821,97.22666666666667,97.29,0.08530877488235214
75,0.5,0.09468332236942484,97.21666666666667,97.32,0.08487462655383098
76,0.5,0.09408140458118941,97.23333333333333,97.31,0.08471977972547126
77,0.5,0.09368815246040124,97.24833333333333,97.3,0.08399226328441102
78,0.5,0.09313305240493816,97.28166666666667,97.36,0.0840924515053007
79,0.5,0.09274872066750964,97.275,97.35,0.08315877163053081
80,0.5,0.0923158230373203,97.29333333333334,97.36,0.08266425879440822
81,0.5,0.09183401278933005,97.295,97.37,0.08235657169442077
82,0.5,0.09148969365232217,97.30833333333334,97.37,0.0820977920021233
83,0.5,0.09106602475914889,97.335,97.4,0.08142259345422528
84,0.5,0.09053820038218298,97.33166666666666,97.45,0.0813485645892241
85,0.5,0.09008021748114402,97.35833333333333,97.49,0.08122025741187108
86,0.5,0.08980620365395252,97.355,97.47,0.08021853199550455
87,0.5,0.08930572682667945,97.36333333333333,97.44,0.08000538967087105
88,0.5,0.08893811127452898,97.37,97.46,0.07978612738609563
89,0.5,0.0885761286487489,97.40166666666667,97.45,0.07973742877632961
90,0.5,0.08819892984042481,97.41,97.51,0.07901595965262123
91,0.5,0.08788835607778861,97.435,97.47,0.07856148108914139
