Epoch,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
90,0.09451434625658209,97.17333333333333,97.17,0.08670557873207886
91,0.0940438229769373,97.21,97.18,0.08687684822910625
92,0.09350671405260608,97.225,97.12,0.08683086465265613
93,0.09308670519906749,97.22666666666667,97.18,0.0865138445196341
94,0.09262003796572275,97.245,97.17,0.08658785823544274
95,0.0921118412249243,97.26,97.19,0.08535809262068408
96,0.09178745843319179,97.28666666666666,97.17,0.0851927436828898
97,0.09134178429440871,97.27833333333334,97.23,0.08466331038036781
98,0.09102648698182693,97.29666666666667,97.25,0.08466212692815858
99,0.09044401514739084,97.31666666666666,97.28,0.08443525462125126
100,0.09007793040757478,97.31833333333333,97.27,0.08475707603987769
