Epoch,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
91,0.10840260540879866,96.84166666666667,96.98,0.09874574722392947
92,0.10792373082558833,96.84833333333333,96.96,0.0979520138612634
93,0.10748151460511567,96.865,96.97,0.09803343544399758
94,0.1070481586172732,96.855,97.04,0.09736511452942137
95,0.106626673741564,96.89,97.0,0.09789785651258745
96,0.1062817237715223,96.89833333333333,97.04,0.0963384350235307
97,0.10575958568034872,96.91166666666666,96.99,0.09631797179704307
98,0.10530971138497819,96.91,97.06,0.096262783808693
99,0.10489247854588542,96.91333333333333,97.13,0.09559262757542525
100,0.1045130278730491,96.94,97.11,0.09531139236560483
