Epoch,r,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
60,0.5,0.7743134111775767,78.694,59.88,1.5108655167233414
61,0.5,0.7655074813634234,78.84,59.99,1.4981160665013988
62,0.5,0.7522802077748282,79.314,59.53,1.5052503616946518
63,0.5,0.7408044382815471,79.516,60.06,1.5017288182951083
64,0.5,0.7338972084052727,79.576,59.83,1.5046941789851827
65,0.5,0.7282678266163067,79.81,60.15,1.5035718254222992
66,0.5,0.7171847981870022,80.282,60.29,1.4968779629962459
67,0.5,0.700315729431484,80.7,60.21,1.4940314421987837
68,0.5,0.693361543442892,80.874,60.09,1.5033821323115355
69,0.5,0.6849022211168733,81.254,60.26,1.5013664512877252
70,0.5,0.6768823010689767,81.436,60.15,1.5094439554366337
71,0.5,0.6679809215428579,81.77,60.31,1.5027040854381148
72,0.5,0.6572742697680393,82.004,60.27,1.5035170867184924
73,0.5,0.6484226700671188,82.324,60.49,1.5033693678060156
74,0.5,0.6439901539660475,82.296,60.02,1.5089154110592642
75,0.5,0.6332022184910981,82.848,59.99,1.516137351276009
76,0.5,0.6229910069261976,83.062,60.08,1.5136003782794734
77,0.5,0.6113869673227106,83.346,60.68,1.5056872067937426
78,0.5,0.6086415428182353,83.632,60.58,1.5106791964002475
79,0.5,0.6018341331149611,83.76,60.08,1.5161536601698322
80,0.5,0.5910856134598822,84.034,59.96,1.5124724905961637
81,0.5,0.5819275647096926,84.384,60.38,1.5066030731626376
82,0.5,0.5816155232279502,84.354,60.34,1.5138229583479037
83,0.5,0.5754374142193124,84.396,60.87,1.5125095696206305
84,0.5,0.5622483712175618,84.982,60.49,1.5170158292077909
85,0.5,0.5528002758617596,85.26,60.53,1.5206093431278398
86,0.5,0.5465138036652905,85.256,60.05,1.529443899916995
87,0.5,0.5379213851774135,85.534,60.35,1.5260569662045522
88,0.5,0.531595190963172,85.756,60.58,1.5203455280346476
89,0.5,0.5257734836596052,86.016,60.22,1.5268587823126727
90,0.5,0.5177163177972559,86.376,60.56,1.5152113794521163
91,0.5,0.5127649243606631,86.39,60.7,1.5224102864599531
92,0.5,0.5095247123247523,86.532,60.83,1.525910957983345
93,0.5,0.5013338315212513,86.778,60.48,1.530847922252242
94,0.5,0.49040395861772623,87.114,60.97,1.5212555861776802
95,0.5,0.48729910005998733,87.198,60.69,1.5305576290294622
96,0.5,0.4777674969199978,87.45,60.56,1.5359765351957577
97,0.5,0.47435826185109364,87.452,60.73,1.5354926635505288
98,0.5,0.4673988550444088,87.846,60.68,1.533421099565591
99,0.5,0.4618481171443639,87.81,60.81,1.5328027230159493
